,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
3128,3202553,Ibitirama,ES,475.9679104477612,543.4326086956521,500.4608695652174,509.4761194029851,427.1014492753623
3129,3202603,Iconha,ES,505.3152777777778,588.2727272727273,536.1163636363636,569.2324074074074,548.4545454545455
3130,3202652,Irupi,ES,496.2594202898551,565.1115646258503,514.4537414965986,544.9913043478261,494.2857142857143
3131,3202702,Itaguaçu,ES,485.6371287128713,557.3907834101383,509.69907834101383,531.4049504950495,471.0599078341014
3132,3202801,Itapemirim,ES,485.6087643678161,559.9411444141689,513.8479564032698,528.0737068965517,493.46049046321525
3133,3202900,Itarana,ES,514.5908571428571,578.960773480663,521.892817679558,560.2737142857143,530.4972375690608
3134,3203007,Iúna,ES,496.43984375,572.4833333333333,520.3374074074075,535.55078125,489.3703703703704
3135,3203056,Jaguaré,ES,491.22768079800494,554.1042600896861,508.16905829596413,533.1870324189526,476.1883408071749
3136,3203106,Jerônimo Monteiro,ES,496.41435406698565,567.1418604651162,520.5,529.4732057416268,522.6046511627907
3137,3203130,João Neiva,ES,512.6425925925927,583.7886567164179,533.2629850746268,568.0429012345679,551.7611940298508
3138,3203163,Laranja da Terra,ES,471.55986394557823,553.548,496.45599999999996,526.2006802721088,474.53333333333336
3139,3203205,Linhares,ES,494.9133518776078,569.6692048692048,525.0754208754208,542.8244506258692,515.5037555037555
3140,3203304,Mantenópolis,ES,468.32052631578944,543.9241071428571,499.4848214285715,511.7626315789473,490.35714285714283
3141,3203320,Marataízes,ES,488.45259467040677,566.4481781376518,518.0342780026991,541.940252454418,496.95006747638325
3142,3203346,Marechal Floriano,ES,513.4049645390071,584.5494915254237,536.6759322033898,566.3386524822695,527.7966101694915
3143,3203353,Marilândia,ES,500.22020202020207,577.0081339712918,527.6114832535885,556.9020202020203,538.4688995215311
3144,3203403,Mimoso do Sul,ES,492.80070422535215,556.7544827586207,510.4786206896552,525.1978873239436,474.7586206896552
3145,3203502,Montanha,ES,486.15911764705885,556.9677595628416,511.6860655737705,539.5791176470588,508.41530054644807
3146,3203601,Mucurici,ES,472.9528735632184,548.7354838709678,502.33225806451617,524.1,441.7204301075269
3147,3203700,Muniz Freire,ES,486.9741279069768,564.6864553314122,511.67982708933715,527.5892441860466,498.38616714697406
3148,3203809,Muqui,ES,497.503125,568.7295880149812,517.1621722846442,535.258984375,513.4082397003746
3149,3203908,Nova Venécia,ES,492.9623667377399,566.6767626613704,520.0015888778549,545.5797441364606,497.2591857000993
3150,3204005,Pancas,ES,490.97222222222223,559.7222222222222,512.7072463768116,530.1398989898989,491.78743961352654
3151,3204054,Pedro Canário,ES,472.23758865248226,548.8414253897549,505.1463251670379,511.7035460992908,462.6726057906459
3152,3204104,Pinheiros,ES,474.2576419213974,549.2193612774452,505.927744510978,520.6936681222708,467.5049900199601
3153,3204203,Piúma,ES,494.4334862385321,580.6369565217391,530.0836956521739,538.0743119266054,529.1739130434783
3154,3204252,Ponto Belo,ES,485.55309734513276,552.1292682926829,508.5227642276423,516.6495575221239,468.9430894308943
3155,3204302,Presidente Kennedy,ES,471.2338345864662,541.7173913043479,490.85217391304354,513.2984962406015,445.7971014492754
3156,3204351,Rio Bananal,ES,495.5441860465116,562.5560606060606,516.2278787878788,545.5837209302326,506.7878787878788
3157,3204401,Rio Novo do Sul,ES,498.9116182572614,575.0754940711463,521.3529644268774,548.5643153526971,522.2924901185771
3158,3204500,Santa Leopoldina,ES,497.6028571428571,572.3704697986577,524.6328859060403,539.2371428571429,518.3892617449665
3159,3204559,Santa Maria de Jetibá,ES,509.31694290976054,590.312369337979,538.1999999999999,564.835359116022,526.2717770034843
3160,3204609,Santa Teresa,ES,521.8882797731569,596.539928057554,543.0428057553956,563.2177693761815,548.2014388489208
3161,3204658,São Domingos do Norte,ES,482.635294117647,566.2762237762238,518.8370629370629,533.3110294117647,506.8531468531468
3162,3204708,São Gabriel da Palha,ES,490.5329268292683,573.7472039473683,521.0082236842105,534.2864111498259,501.57894736842104
3163,3204807,São José do Calçado,ES,488.93935483870973,562.1233128834356,511.64969325153373,520.2225806451613,485.88957055214723
3164,3204906,São Mateus,ES,491.78073645769933,567.7720756880734,519.8495126146789,534.261138161899,490.48738532110093
3165,3204955,São Roque do Canaã,ES,492.1242424242424,568.5970588235294,513.6302521008404,535.5649350649351,568.3193277310925
3166,3205002,Serra,ES,494.6173236859614,573.7850761342448,530.112484462399,538.9167581503659,499.01180857675575
3167,3205010,Sooretama,ES,467.275,550.5073059360731,499.3232876712329,510.18425,495.2054794520548
3168,3205036,Vargem Alta,ES,498.28804664723026,573.9051282051282,528.3857549857549,549.5128279883381,517.7777777777778
3169,3205069,Venda Nova do Imigrante,ES,513.4752808988763,589.4345565749236,541.4882262996941,572.890529695024,558.3180428134557
3170,3205101,Viana,ES,485.2174408413672,562.4255127153405,515.1112387202625,523.1869412795794,473.7325676784249
